Gene1,Gene2,Avg_Edge_Weight,NumberOfCancerType
GTF2IRD2B|389524,GTF2IRD2|84163,2.3,9
IFI44L|10964,IFI44|10561,2.0,9
IFIT3|3437,IFIT1|3434,1.9,9
KRT8|3856,KRT18|3875,3.2,12
LAPTM5|7805,CD53|963,2.4,8
SCAP|22937,DHX30|22907,2.25,10
TOMM22|56993,ADSL|158,2.3499999999999996,10
ZNF235|9310,ZNF227|7770,2.2,8
ZNF786|136051,ZNF746|155061,2.1500000000000004,8
C1S|716,C1R|715,2.7,14
GPS1|2873,ASPSCR1|79058,2.1500000000000004,8
LAPTM5|7805,FCER1G|2207,2.2,8
GIMAP6|474344,GIMAP5|55340,2.2,9
MAPK1|5594,CRKL|1399,1.7,9
NCKAP1L|3071,LAPTM5|7805,2.1,10
RABL2B|11158,RABL2A|11159,2.2,10
SRP14|6727,SERF2|10169,2.25,8
TELO2|9894,E4F1|1877,2.1,9
TMEM147|10430,COX6B1|1340,2.2,9
TYROBP|7305,LAPTM5|7805,2.25,12
WBP4|11193,MED4|29079,1.8,9
ZBTB17|7709,PLEKHM2|23207,2.05,8
DGCR6L|85359,DGCR6|8214,2.1500000000000004,8
FIZ1|84922,CNOT3|4849,1.85,8
HLA-B|3106,B2M|567,1.75,8
LAPTM5|7805,LAIR1|3903,2.2,9
MRPS15|64960,LSM10|84967,2.0,9
MYCT1|80177,CDH5|1003,2.0,9
NUDCD1|84955,DCAF13|25879,2.05,8
POGZ|23126,GATAD2B|57459,2.05,8
RELB|5971,NFKB2|4791,2.05,8
ROBO4|54538,ARHGEF15|22899,2.1,9
RPF1|80135,GTF2B|2959,2.2,8
RPL32|6161,RPL14|9045,3.3,14
RPL32|6161,RPL29|6159,2.95,14
SCRIB|23513,HSF1|3297,1.85,8
SSBP1|6742,MRPS33|51650,2.1,11
TAF2|6873,FAM91A1|157769,2.1,8
TRAPPC3|27095,MRPS15|64960,2.05,8
TUBGCP3|10426,TPP2|7174,1.85,8
TYROBP|7305,LST1|7940,2.0,9
UQCR10|29796,NDUFA6|4700,2.3,9
DHX37|57647,DDX54|79039,2.2,11
FCER1G|2207,CD86|942,1.9,8
HLA-DPA1|3113,HLA-DMA|3108,2.0,9
MMRN2|79812,CXorf36|79742,2.15,8
RBX1|9978,PHF5A|84844,2.25,8
SPAG7|9552,MED11|400569,1.95,10
TOMM22|56993,DRG1|4733,2.0,9
WAS|7454,SPI1|6688,2.2,9
ZGPAT|84619,PRPF6|24148,2.0,8
FOXK1|221937,FBXL18|80028,1.85,8
GAK|2580,CTBP1|1487,2.2,9
GIMAP6|474344,GIMAP1|170575,2.1,9
KDM5A|5927,ERC1|23085,1.9,8
MMRN2|79812,CD34|947,2.1,8
MMRN2|79812,CDH5|1003,2.1500000000000004,10
NSFL1C|55968,IDH3B|3420,1.9,8
PICK1|9463,GGA1|26088,2.05,8
PTPRC|5788,IKZF1|10320,2.0,8
RPS17|6218,RPL4|6124,2.1,9
RPS20|6224,RPL30|6156,2.45,12
RPS23|6228,NSA2|10412,1.9,10
SSR3|6747,SLC33A1|9197,1.9,11
TAP1|6890,PSMB8|5696,2.35,14
TMEM129|92305,CTBP1|1487,2.0,8
UBE4B|10277,MTOR|2475,1.9,8
WAS|7454,MYO1F|4542,2.3,8
ZNF696|79943,ZNF517|340385,1.9,8
CD34|947,ARHGEF15|22899,2.3,8
CLEC14A|161198,ARHGEF15|22899,1.95,8
EVI2A|2123,CD53|963,1.95,8
FASTK|10922,ABCB8|11194,1.95,10
FBXL19|54620,FBRS|64319,1.8,9
FUK|197258,COG4|25839,1.85,8
HLA-F|3134,HLA-B|3106,2.25,10
HLA-F|3134,HLA-E|3133,1.8,9
MRPS15|64960,EIF3I|8668,1.85,8
PABPN1|8106,ACIN1|22985,1.8,8
POLR2K|5440,DCAF13|25879,1.8,9
QARS|5859,IMPDH2|3615,2.0,9
RNF14|9604,NDFIP1|80762,1.9,8
RPL32|6161,RPL24|6152,2.4,12
RPL5|6125,RPL11|6135,2.15,8
RPL6|6128,RPL32|6161,1.7,10
RPL7A|6130,RPL29|6159,1.9,9
RPS6|6194,RPL12|6136,2.2,8
RRP9|9136,IFRD2|7866,1.9,8
TOMM6|100188893,POLR1C|9533,1.8,9
TXNL1|9352,IER3IP1|51124,1.85,8
USP19|10869,SCAP|22937,1.85,8
VEZT|55591,FGD6|55785,1.95,8
ASCC2|84164,AP1B1|162,1.85,8
CDH5|1003,ARHGEF15|22899,1.7999999999999998,10
DICER1|23405,BTBD7|55727,1.75,10
EIF3D|8664,ADSL|158,2.0,8
HLA-E|3133,HLA-B|3106,1.8,9
LMF2|91289,ALG12|79087,1.95,10
MIB2|142678,DVL1|1855,1.75,8
MMRN2|79812,CLEC14A|161198,2.4,9
NACA|4666,HNRNPA1|3178,1.9,9
OXER1|165140,HAAO|23498,1.65,8
PARP2|10038,NGDN|25983,1.75,8
PEX1|5189,KRIT1|889,2.2,9
PFAS|5198,MYBBP1A|10514,1.9,10
PPM1A|5494,NAA30|122830,1.85,8
PSMD8|5714,MRPS12|6183,2.15,10
PUS1|80324,DHX37|57647,1.7999999999999998,8
RAD51|5888,BUB1B|701,1.85,8
RPL29|6159,RPL12|6136,1.8,8
RPL29|6159,RPL24|6152,2.0,9
RPL32|6161,RPL12|6136,1.75,10
RPL5|6125,RPL4|6124,2.05,8
RPL6|6128,RPL15|6138,1.85,8
RPLP0|6175,RPL6|6128,2.0,13
RPRD2|23248,GATAD2B|57459,2.1,8
RPS27A|6233,RPL31|6160,1.8,8
RPSA|3921,RPL32|6161,2.25,12
SCAP|22937,PTPN23|25930,1.9,10
SCRIB|23513,CPSF1|29894,1.9,8
SETD1B|23067,EP400|57634,1.85,8
SNX3|8724,ATG5|9474,1.95,8
SRP54|6729,SCFD1|23256,1.9,9
THAP7|80764,DGCR6L|85359,2.1500000000000004,10
TUBGCP6|85378,BRD1|23774,1.7,8
ZNF276|92822,TAF1C|9013,1.7,8
ZNF581|51545,RPS5|6193,2.1,10
CPSF4|10898,ARPC1A|10552,2.0,9
ENY2|56943,DCAF13|25879,1.9,9
LY86|9450,AIF1|199,1.75,10
MDP1|145553,CHMP4A|29082,1.65,8
MRPS31|10240,EXOSC8|11340,1.7,9
NCKAP1L|3071,CYBB|1536,2.1,9
PPAN|56342,FARSA|2193,1.8,8
PRMT5|10419,APEX1|328,2.0,10
PSMD10|5716,MORF4L2|9643,2.3,8
RASAL3|64926,ARHGAP9|64333,1.75,8
RIF1|55183,PRPF40A|55660,1.8,9
RPL10A|4736,EEF1B2|1933,1.9500000000000002,8
RPL3|6122,EEF2|1938,1.8,11
RPL37|6167,RPL32|6161,2.0,9
RPL37A|6168,RPL31|6160,2.2,10
RPS18|6222,RPL12|6136,1.9,8
RPS5|6193,RPL28|6158,2.0,11
RPS6|6194,RPL7A|6130,2.2,9
RPS8|6202,RPL31|6160,1.9,8
RPS8|6202,RPS7|6201,1.9,10
SASH3|54440,IKZF1|10320,1.85,10
SCO1|6341,C1QBP|708,2.0,9
RPL30|6156,EIF3H|8667,2.3,12
RPL30|6156,EIF3E|3646,1.85,8
UQCRB|7381,COX6C|1345,2.65,10
TAGLN|6876,CNN1|1264,2.25,8
PABPC1|26986,EIF3E|3646,2.25,8
RPL7|6129,EIF3H|8667,2.1,9
EIF3K|27335,COX6B1|1340,2.0,9
RPL35A|6165,RPL32|6161,2.25,8
SPI1|6688,HCK|3055,2.0,8
USP33|23032,PKN2|5586,1.9,9
CCNC|892,ATG5|9474,2.1,9
NDUFA13|51079,NDUFA11|126328,2.1,8
POLR2K|5440,MRPL13|28998,2.0,11
RPRD2|23248,ASH1L|55870,2.2,8
RPS27A|6233,RPL37A|6168,1.95,8
RPS5|6193,RPL18|6141,2.4,10
MRPL13|28998,DCAF13|25879,1.8,9
RPL24|6152,RPL14|9045,2.45,10
HAVCR2|84868,CD86|942,2.2,9
MRPL4|51073,CLPP|8192,1.85,8
PRR12|57479,CNOT3|4849,1.85,8
RPS9|6203,RPS3|6188,2.2,9
SDF2L1|23753,CRELD2|79174,2.4,10
RPA3|6119,PSMA2|5683,1.8,8
RPL23A|6147,RPL23|9349,1.8,9
RPL5|6125,DPH5|51611,1.7,10
RPS3|6188,RPS14|6208,2.0,9
SET|6418,ANP32B|10541,1.8,8
UQCR11|10975,NDUFA13|51079,2.1,8
RPS15A|6210,RPL10A|4736,2.0,8
RPS18|6222,RPL32|6161,2.0,10
RPS9|6203,RPL36|25873,1.9,9
TAF2|6873,RAD21|5885,2.1,10
TAP1|6890,HLA-E|3133,1.9,9
ENY2|56943,COX6C|1345,1.7,8
GIMAP8|155038,GIMAP1|170575,2.05,10
NGDN|25983,APEX1|328,1.9,8
NKTR|4820,FNBP4|23360,1.95,8
LAIR1|3903,C1QB|713,1.9,9
PAN3|255967,N4BP2L2|10443,1.9,8
RPS2|6187,RPL13|6137,2.3,8
TMED2|10959,ARL1|400,2.0,8
TRAPPC1|58485,PSMB6|5694,1.95,8
VTA1|51534,HBS1L|10767,2.1,10
CCL4|6351,CCL3|6348,1.7,8
GIMAP6|474344,FLI1|2313,1.9,8
RPL6|6128,RPL4|6124,2.1,8
TRAPPC5|126003,GADD45GIP1|90480,2.1,8
RPL8|6132,RPL30|6156,2.05,8
TYROBP|7305,LY86|9450,1.9,8
NRAS|4893,GNAI3|2773,1.8,8
RPL18A|6142,RPL10A|4736,1.7,8
RPS8|6202,RPLP0|6175,1.9,8
RPSA|3921,RPL29|6159,1.8,9
RPL35|11224,RPL29|6159,1.9,8
RPS19|6223,RPL13A|23521,2.05,8
RPS8|6202,RPL32|6161,1.95,10
GPAA1|8733,EXOSC4|54512,1.75,8
RPL14|9045,RPL12|6136,1.85,8
RPN2|6185,PIGT|51604,1.7999999999999998,8
UQCRQ|27089,COX7C|1350,2.2,9
RPS15|6209,LSM7|51690,1.85,8
POLR2K|5440,ENY2|56943,1.9,9
